the_transaction_id,store,customer_id,date_order,quantity_item_on_bill,total_bill_amount
717,1,4781,03/02/2022,2,39.2
718,1,7646,03/02/2022,2,80
719,1,7658,03/02/2022,3,269.6
720,1,7633,03/02/2022,-1,0
721,1,717,03/02/2022,1,12
722,1,1252,03/02/2022,2,30.4
723,1,266,04/02/2022,2,54.4
724,1,7741,04/02/2022,5,160.8
725,1,1586,04/02/2022,10,220.8
726,1,1214,04/02/2022,12,260
727,1,303,25/01/2022,1,23.2
728,1,2239,25/01/2022,1,23.2
729,1,1033,26/01/2022,2,27.2
730,1,354,26/01/2022,2,59.2
731,1,330,26/01/2022,4,84.8
732,1,3217,26/01/2022,5,20
733,1,1038,27/01/2022,19,432.8
734,1,5495,27/01/2022,7,133.6
735,1,3102,27/01/2022,2,46.4
736,1,5912,27/01/2022,2,30.4
737,1,3656,28/01/2022,2,54.4
738,1,3364,28/01/2022,1,20
739,1,579,28/01/2022,1,119.2
740,1,996,28/01/2022,2,51.2
741,1,2324,28/01/2022,5,84
742,1,4881,29/01/2022,2,43.2
743,1,3824,29/01/2022,2,22.4
744,1,6188,29/01/2022,5,88
745,1,3409,29/01/2022,2,23.2
746,1,6215,29/01/2022,5,117.6
747,1,3958,29/01/2022,1,9.6
748,1,1647,29/01/2022,11,210.4
749,1,623,29/01/2022,3,144
750,1,3879,29/01/2022,5,83.2
751,1,6461,30/01/2022,4,175.2
752,1,1506,30/01/2022,12,471.2
753,1,1623,30/01/2022,4,145.6
754,1,6515,30/01/2022,5,829.6
755,1,3961,30/01/2022,2,70.4
756,1,6741,30/01/2022,1,31.2
757,1,6853,31/01/2022,8,212.8
758,1,6853,31/01/2022,1,79.2
759,1,6900,31/01/2022,7,157.6
760,1,2026,31/01/2022,1,16
761,1,6947,31/01/2022,3,28.8
762,1,3501,31/01/2022,3,52.8
763,1,7089,01/02/2022,10,169.6
764,1,2013,01/02/2022,4,97.6
765,1,4418,01/02/2022,5,74.4
766,1,6835,01/02/2022,1,183.2
767,1,5351,01/02/2022,4,142.4
768,1,7285,02/02/2022,3,127.2
769,1,5210,02/02/2022,1,47.2
770,1,4541,02/02/2022,4,59.2
771,1,1213,02/02/2022,9,210.4
772,1,3969,02/02/2022,9,138.4
773,1,241,02/02/2022,1,15.2
774,1,4189,03/02/2022,2,46.4
775,1,7608,03/02/2022,2,16
776,1,1043,03/02/2022,2,40
777,1,202,03/02/2022,1,55.2
778,1,3737,03/02/2022,2,35.2
779,1,1665,04/02/2022,8,240.8
780,1,7754,04/02/2022,2,67.2
781,1,3729,04/02/2022,2,46.4
782,1,279,04/02/2022,1,47.2
783,1,5297,25/01/2022,2,40
784,1,4939,25/01/2022,2,75.2
785,1,5616,25/01/2022,1,23.2
786,1,5625,25/01/2022,2,179.2
787,1,3784,25/01/2022,1,20
788,1,2995,26/01/2022,2,27.2
789,1,4927,26/01/2022,2,150.4
790,1,4426,26/01/2022,1,39.2
791,1,3506,26/01/2022,2,62.4
792,1,5906,27/01/2022,7,276
793,1,3689,27/01/2022,1,9.6
794,1,2815,27/01/2022,4,88
795,1,2658,27/01/2022,5,111.2
796,1,5954,27/01/2022,2,94.4
797,1,5961,28/01/2022,1,23.2
798,1,747,28/01/2022,1,23.2
799,1,406,28/01/2022,10,420
800,1,2378,28/01/2022,1,31.2
801,1,6016,28/01/2022,4,1836.8
802,1,6026,28/01/2022,1,28
803,1,5560,28/01/2022,3,56
804,1,644,29/01/2022,4,124
805,1,4477,29/01/2022,12,518.4
806,1,4358,29/01/2022,2,91.2
807,1,5477,29/01/2022,5,40
808,1,6299,29/01/2022,3,74.4
809,1,3958,29/01/2022,2,8
810,1,715,29/01/2022,2,30.4
811,1,3958,29/01/2022,2,22.4
812,1,1376,29/01/2022,29,677.6
813,1,2743,30/01/2022,7,123.2
814,1,6501,30/01/2022,2,14.4
815,1,572,30/01/2022,0,0
816,1,2024,30/01/2022,7,185.6
817,1,6588,30/01/2022,6,299.2
818,1,5268,30/01/2022,2,94.4
819,1,4049,30/01/2022,1,28
820,1,4602,30/01/2022,12,48.8
821,1,6769,31/01/2022,1,9.6
822,1,739,31/01/2022,3,42.4
823,1,3298,31/01/2022,3,101.6
824,1,340,31/01/2022,5,67.2
825,1,7047,01/02/2022,9,236.8
826,1,665,01/02/2022,2,54.4
827,1,420,01/02/2022,2,38.4
828,1,6835,01/02/2022,12,263.2
829,1,4388,02/02/2022,0,0
830,1,3668,02/02/2022,5,112.8
831,1,4642,02/02/2022,2,46.4
832,1,3956,02/02/2022,1,7.2
833,1,3175,02/02/2022,5,119.2
834,1,68,02/02/2022,1,23.2
835,1,7492,02/02/2022,4,134.4
836,1,4924,02/02/2022,4,164
837,1,7524,03/02/2022,10,369.6
838,1,86,03/02/2022,2,67.2
839,1,7649,03/02/2022,1,20
840,1,5082,03/02/2022,2,221.6
841,1,2383,03/02/2022,5,205.6
842,1,7471,03/02/2022,1,119.2
843,1,7740,04/02/2022,4,89.6
844,1,7774,04/02/2022,2,70.4
845,1,4581,04/02/2022,1,28
846,1,3958,04/02/2022,2,51.2
847,1,2701,04/02/2022,9,317.6
848,1,5297,25/01/2022,1,4
849,1,2200,25/01/2022,2,62.4
850,1,5600,25/01/2022,1,47.2
851,1,5650,25/01/2022,2,78.4
852,1,5675,26/01/2022,2,32.8
853,1,3659,26/01/2022,1,36
854,1,2770,26/01/2022,5,140
855,1,5700,26/01/2022,2,96
856,1,5717,26/01/2022,5,43.2
857,1,5172,26/01/2022,2,318.4
858,1,1901,27/01/2022,3,36
859,1,5870,27/01/2022,2,59.2
860,1,5902,27/01/2022,1,55.2
861,1,5192,28/01/2022,1,31.2
862,1,3243,28/01/2022,4,396.8
863,1,5235,28/01/2022,1,55.2
864,1,5112,28/01/2022,1,9.6
865,1,6047,28/01/2022,3,146.4
866,1,6058,28/01/2022,1,44
867,1,6093,28/01/2022,6,115.2
868,1,3958,29/01/2022,9,242.4
869,1,6192,29/01/2022,4,96
870,1,1232,29/01/2022,4,97.6
871,1,6285,29/01/2022,5,125.6
872,1,1060,29/01/2022,2,86.4
873,1,5328,29/01/2022,6,119.2
874,1,6383,29/01/2022,6,135.2
875,1,4337,29/01/2022,2,64
876,1,4116,30/01/2022,7,187.2
877,1,6465,30/01/2022,10,296
878,1,4093,30/01/2022,7,287.2
879,1,4524,30/01/2022,4,48
880,1,781,30/01/2022,11,161.6
881,1,3108,30/01/2022,6,99.2
882,1,3958,30/01/2022,1,23.2
883,1,6732,30/01/2022,1,31.2
884,1,4041,30/01/2022,2,102.4
885,1,2075,31/01/2022,1,127.2
886,1,6923,31/01/2022,1,47.2
887,1,2503,01/02/2022,5,87.2
888,1,4861,01/02/2022,1,39.2
889,1,588,01/02/2022,3,442.4
890,1,7278,02/02/2022,5,70.4
891,1,653,02/02/2022,2,110.4
892,1,3523,02/02/2022,6,184
893,1,7343,02/02/2022,2,35.2
894,1,2155,02/02/2022,3,36.8
895,1,5676,02/02/2022,8,358.4
896,1,4372,02/02/2022,3,37.6
897,1,7439,02/02/2022,4,49.6
898,1,7475,02/02/2022,2,80
899,1,1064,02/02/2022,6,104
900,1,7587,03/02/2022,1,20
901,1,7642,03/02/2022,6,168
902,1,3656,03/02/2022,5,91.2
903,1,259,03/02/2022,2,60.8
904,1,7670,03/02/2022,4,95.2
905,1,4620,03/02/2022,2,28.8
906,1,7728,04/02/2022,1,47.2
907,1,4472,04/02/2022,1,15.2
908,1,289,04/02/2022,3,50.4
909,1,5136,04/02/2022,2,16
910,1,7897,04/02/2022,2,17.6
911,1,7899,04/02/2022,5,100
912,1,5550,25/01/2022,1,12
913,1,5581,25/01/2022,11,977.6
914,1,320,25/01/2022,1,23.2
915,1,3958,25/01/2022,1,4.8
916,1,3656,25/01/2022,1,20
917,1,825,26/01/2022,2,59.2
918,1,5696,26/01/2022,3,253.6
919,1,5703,26/01/2022,1,79.2
920,1,5462,26/01/2022,2,30.4
921,1,5831,27/01/2022,11,154.4
922,1,1897,28/01/2022,4,129.6
923,1,410,28/01/2022,1,55.2
924,1,269,28/01/2022,10,198.4
925,1,6049,28/01/2022,6,171.2
926,1,5126,28/01/2022,2,46.4
927,1,1936,28/01/2022,3,66.4
928,1,2581,28/01/2022,4,84.8
929,1,4226,29/01/2022,4,86.4
930,1,4398,29/01/2022,5,112.8
931,1,6319,29/01/2022,3,293.6
932,1,301,29/01/2022,4,51.2
933,1,5165,30/01/2022,3,146.4
934,1,1795,30/01/2022,3,205.6
935,1,1701,30/01/2022,2,62.4
936,1,6527,30/01/2022,6,499.2
937,1,6528,30/01/2022,20,903.2
938,1,3625,30/01/2022,8,259.2
939,1,1005,30/01/2022,4,32.8
940,1,765,31/01/2022,4,97.6
941,1,6785,31/01/2022,5,113.6
942,1,3656,31/01/2022,2,28
943,1,2308,31/01/2022,3,31.2
944,1,6874,31/01/2022,1,55.2
945,1,3704,31/01/2022,0,0
946,1,5297,31/01/2022,3,42.4
947,1,4519,31/01/2022,3,61.6
948,1,6829,31/01/2022,0,0
949,1,3372,01/02/2022,1,23.2
950,1,7088,01/02/2022,1,71.2
951,1,2243,01/02/2022,2,54.4
952,1,1183,01/02/2022,15,348.8
953,1,3656,01/02/2022,1,20
954,1,7171,01/02/2022,6,179.2
955,1,1049,01/02/2022,4,77.6
956,1,7305,02/02/2022,2,30.4
957,1,7331,02/02/2022,2,86.4
958,1,7418,02/02/2022,7,264.8
959,1,2397,02/02/2022,2,51.2
960,1,2116,02/02/2022,3,63.2
961,1,2276,02/02/2022,6,154.4
962,1,2235,03/02/2022,1,20
963,1,7570,03/02/2022,3,223.2
964,1,2203,03/02/2022,3,93.6
965,1,323,03/02/2022,1,31.2
966,1,7719,04/02/2022,1,247.2
967,1,2646,04/02/2022,0,115.2
968,1,3392,04/02/2022,2,118.4
969,1,7845,04/02/2022,1,55.2
970,1,1480,04/02/2022,1,119.2
971,1,5587,25/01/2022,3,90.4
972,1,5604,25/01/2022,2,46.4
973,1,5684,26/01/2022,2,83.2
974,1,3656,26/01/2022,2,102.4
975,1,4021,26/01/2022,2,67.2
976,1,2816,27/01/2022,0,24
977,1,236,27/01/2022,4,86.4
978,1,1830,28/01/2022,3,50.4
979,1,357,28/01/2022,0,0
980,1,2563,28/01/2022,1,15.2
981,1,4375,29/01/2022,2,9.6
982,1,125,29/01/2022,30,954.4
983,1,4258,29/01/2022,1,23.2
984,1,5059,29/01/2022,2,38.4
985,1,3958,29/01/2022,1,15.2
986,1,5512,29/01/2022,4,64.8
987,1,2664,29/01/2022,2,9.6
988,1,3637,29/01/2022,2,94.4
989,1,3958,29/01/2022,1,15.2
990,1,6396,29/01/2022,2,14.4
991,1,6358,29/01/2022,15,372
992,1,3606,30/01/2022,1,31.2
993,1,3180,30/01/2022,4,87.2
994,1,3837,30/01/2022,1,20
995,1,3068,30/01/2022,1,39.2
996,1,2747,30/01/2022,13,351.2
997,1,3431,31/01/2022,7,418.4
998,1,3450,31/01/2022,4,406.4
999,1,6830,31/01/2022,3,122.4
1000,1,6836,31/01/2022,3,69.6
1001,1,6906,31/01/2022,1,23.2
1002,1,4422,31/01/2022,2,46.4
1003,1,5527,31/01/2022,-1,-7.2
1004,1,201,01/02/2022,4,81.6
1005,1,1427,02/02/2022,9,270.4
1006,1,134,02/02/2022,1,55.2
1007,1,982,02/02/2022,16,303.2
1008,1,7416,02/02/2022,6,148.8
1009,1,5106,02/02/2022,13,458.4
1010,1,1041,02/02/2022,1,15.2
1011,1,4689,02/02/2022,1,15.2
1012,1,3958,02/02/2022,13,143.2
1013,1,3385,02/02/2022,2,91.2
1014,1,3305,02/02/2022,4,153.6
1015,1,4955,03/02/2022,2,32.8
1016,1,7624,03/02/2022,2,70.4
1017,1,1030,03/02/2022,2,110.4
1018,1,380,03/02/2022,3,84
1019,1,397,03/02/2022,4,132
1020,1,7579,03/02/2022,4,46.4
1021,1,3570,04/02/2022,7,154.4
1022,1,1851,04/02/2022,10,291.2
1023,1,251,04/02/2022,5,368.8
1024,1,3622,04/02/2022,9,213.6
1025,1,1214,04/02/2022,0,0
1026,1,7887,04/02/2022,6,164
1027,1,998,04/02/2022,2,54.4
1028,1,3062,04/02/2022,1,12
1029,1,5231,25/01/2022,4,116.8
1030,1,3165,25/01/2022,6,280
1031,1,2305,26/01/2022,4,36.8
1032,1,5291,26/01/2022,2,19.2
1033,1,2514,26/01/2022,3,103.2
1034,1,5085,26/01/2022,11,229.6
1035,1,5789,26/01/2022,11,268.8
1036,1,5297,27/01/2022,2,40
1037,1,1204,27/01/2022,1,31.2
1038,1,5815,27/01/2022,5,107.2
1039,1,2979,27/01/2022,20,344
1040,1,948,27/01/2022,5,170.4
1041,1,461,27/01/2022,2,46.4
1042,1,3701,27/01/2022,6,133.6
1043,1,5176,27/01/2022,2,91.2
1044,1,5945,27/01/2022,4,105.6
1045,1,3656,28/01/2022,1,4
1046,1,5991,28/01/2022,3,61.6
1047,1,296,28/01/2022,2,43.2
1048,1,3597,28/01/2022,1,135.2
1049,1,1143,29/01/2022,1,20
1050,1,5254,29/01/2022,1,31.2
1051,1,6193,29/01/2022,2,38.4
1052,1,6234,29/01/2022,4,76.8
1053,1,3558,29/01/2022,1,23.2
1054,1,3556,29/01/2022,1,28
1055,1,1363,29/01/2022,3,87.2
1056,1,191,30/01/2022,7,196.8
1057,1,4835,30/01/2022,1,71.2
1058,1,3045,30/01/2022,16,544
1059,1,3958,30/01/2022,9,455.2
1060,1,1997,30/01/2022,5,88
1061,1,5053,31/01/2022,1,20
1062,1,3475,31/01/2022,1,47.2
1063,1,125,31/01/2022,2,126.4
1064,1,2349,31/01/2022,0,0
1065,1,5297,31/01/2022,1,4
1066,1,2295,01/02/2022,1,12
1067,1,7081,01/02/2022,4,76.8
1068,1,967,01/02/2022,3,87.2
1069,1,2676,01/02/2022,9,152.8
1070,1,3059,01/02/2022,2,86.4
1071,1,3259,01/02/2022,2,19.2
1072,1,7348,02/02/2022,3,53.6
1073,1,3099,02/02/2022,0,0
1074,1,7372,02/02/2022,1,15.2
1075,1,4612,02/02/2022,1,9.6
1076,1,4084,02/02/2022,2,22.4
1077,1,7513,02/02/2022,3,69.6
1078,1,1894,03/02/2022,11,151.2
1079,1,7606,03/02/2022,2,54.4
1080,1,128,03/02/2022,2,47.2
1081,1,311,03/02/2022,2,78.4
1082,1,4353,03/02/2022,3,39.2
1083,1,5247,03/02/2022,8,310.4
1084,1,7807,04/02/2022,1,8
1085,1,7812,04/02/2022,4,74.4
1086,1,5079,25/01/2022,7,159.2
1087,1,5137,25/01/2022,3,154.4
1088,1,3958,25/01/2022,2,19.2
1089,1,5373,25/01/2022,1,31.2
1090,1,3958,26/01/2022,2,67.2
1091,1,4612,26/01/2022,2,51.2
1092,1,5794,26/01/2022,5,100
1093,1,1684,26/01/2022,7,106.4
1094,1,1971,27/01/2022,6,210.4
1095,1,5408,27/01/2022,4,83.2
1096,1,2833,28/01/2022,2,48
1097,1,4424,28/01/2022,4,86.4
1098,1,4424,28/01/2022,-4,-86.4
1099,1,3228,28/01/2022,7,223.2
1100,1,894,28/01/2022,1,40
1101,1,4017,29/01/2022,2,86.4
1102,1,6160,29/01/2022,1,55.2
1103,1,5390,29/01/2022,8,365.6
1104,1,3393,29/01/2022,10,383.2
1105,1,1912,29/01/2022,2,59.2
1106,1,2740,29/01/2022,2,52
1107,1,6408,29/01/2022,1,23.2
1108,1,5957,29/01/2022,1,199.2
1109,1,670,29/01/2022,4,167.2
1110,1,2105,30/01/2022,6,161.6
1111,1,4193,30/01/2022,3,103.2
1112,1,2140,30/01/2022,4,191.2
1113,1,20,30/01/2022,1,31.2
1114,1,3168,30/01/2022,1,31.2
1115,1,6809,31/01/2022,2,35.2
1116,1,738,31/01/2022,4,121.6
1117,1,1933,31/01/2022,2,59.2
1118,1,4243,31/01/2022,6,86.4
1119,1,5297,31/01/2022,1,12
1120,1,5117,01/02/2022,8,176
1121,1,7220,01/02/2022,6,112
1122,1,1531,02/02/2022,1,127.2
1123,1,7334,02/02/2022,11,217.6
1124,1,4883,02/02/2022,5,183.2
1125,1,7498,02/02/2022,2,30.4
1126,1,5051,03/02/2022,2,46.4
1127,1,1749,03/02/2022,3,69.6
1128,1,4914,03/02/2022,1,263.2
1129,1,7481,03/02/2022,1,103.2
1130,1,5239,04/02/2022,2,35.2
1131,1,4323,04/02/2022,2,54.4
1132,1,2164,25/01/2022,1,23.2
1133,1,3958,26/01/2022,3,101.6
1134,1,140,26/01/2022,1,47.2
1135,1,5184,26/01/2022,1,8
1136,1,4119,26/01/2022,3,245.6
1137,1,694,27/01/2022,3,194.4
1138,1,3958,27/01/2022,1,15.2
1139,1,1974,27/01/2022,3,80
1140,1,4199,27/01/2022,2,16
1141,1,3513,27/01/2022,12,328.8
1142,1,1098,28/01/2022,4,124.8
1143,1,3881,28/01/2022,2,43.2
1144,1,4463,28/01/2022,2,168.8
1145,1,4799,28/01/2022,1,15.2
1146,1,6025,28/01/2022,0,0
1147,1,1986,29/01/2022,3,53.6
1148,1,1500,29/01/2022,12,292.8
1149,1,1011,29/01/2022,7,79.2
1150,1,6275,29/01/2022,20,1216
1151,1,5137,29/01/2022,4,201.6
1152,1,5392,29/01/2022,0,-11.2
1153,1,1900,29/01/2022,4,105.6
1154,1,6494,30/01/2022,2,142.4
1155,1,2406,30/01/2022,1,95.2
1156,1,6554,30/01/2022,12,184.8
1157,1,66,30/01/2022,2,318.4
1158,1,3880,30/01/2022,7,143.2
1159,1,6781,31/01/2022,2,46.4
1160,1,600,31/01/2022,1,55.2
1161,1,2741,31/01/2022,8,228.8
1162,1,5071,31/01/2022,3,170.4
1163,1,7017,01/02/2022,3,52
1164,1,4040,01/02/2022,3,85.6
1165,1,7050,01/02/2022,1,87.2
1166,1,935,01/02/2022,7,216.8
1167,1,3225,01/02/2022,1,23.2
1168,1,4717,02/02/2022,4,268.8
1169,1,3656,02/02/2022,4,81.6
1170,1,2461,02/02/2022,15,256.8
1171,1,1185,02/02/2022,3,34.4
1172,1,149,02/02/2022,6,184
1173,1,4219,02/02/2022,3,125.6
1174,1,1423,03/02/2022,4,137.6
1175,1,1327,03/02/2022,10,238.4
1176,1,4426,04/02/2022,1,12
1177,1,7788,04/02/2022,9,209.6
1178,1,289,04/02/2022,1,20
1179,1,3958,04/02/2022,6,79.2
1180,1,7893,04/02/2022,1,9.6
1181,1,5028,25/01/2022,1,31.2
1182,1,3788,25/01/2022,7,284
1183,1,5601,25/01/2022,10,443.2
1184,1,3958,25/01/2022,2,27.2
1185,1,3958,26/01/2022,1,4
1186,1,1656,26/01/2022,2,75.2
1187,1,3791,26/01/2022,1,9.6
1188,1,145,27/01/2022,1,39.2
1189,1,2193,27/01/2022,6,336
1190,1,4673,27/01/2022,5,212.8
1191,1,4315,27/01/2022,5,142.4
1192,1,3572,27/01/2022,1,31.2
1193,1,1406,27/01/2022,9,156
1194,1,3958,27/01/2022,2,134.4
1195,1,971,27/01/2022,7,258.4
1196,1,2271,28/01/2022,2,24
1197,1,3237,28/01/2022,5,128.8
1198,1,6091,28/01/2022,4,332.8
1199,1,3958,29/01/2022,1,55.2
1200,1,6160,29/01/2022,1,47.2
1201,1,3071,29/01/2022,1,159.2
1202,1,125,29/01/2022,1,79.2
1203,1,4908,29/01/2022,20,490.4
1204,1,2082,29/01/2022,19,444
1205,1,4455,29/01/2022,1,15.2
1206,1,2644,29/01/2022,3,58.4
1207,1,5175,30/01/2022,4,88
1208,1,556,30/01/2022,5,40.8
1209,1,2938,30/01/2022,1,23.2
1210,1,3423,30/01/2022,7,141.6
1211,1,1193,30/01/2022,2,174.4
1212,1,3607,30/01/2022,11,276.8
1213,1,3323,30/01/2022,4,89.6
1214,1,6672,30/01/2022,1,20
1215,1,3958,30/01/2022,3,44
1216,1,5218,30/01/2022,14,182.4
1217,1,5257,30/01/2022,2,40
1218,1,162,31/01/2022,3,36
1219,1,5337,31/01/2022,1,44
1220,1,9,31/01/2022,5,136.8
1221,1,6815,31/01/2022,32,2507.2
1222,1,3568,31/01/2022,2,158.4
1223,1,1735,31/01/2022,7,160
1224,1,6837,31/01/2022,4,55.2
1225,1,310,31/01/2022,2,40
1226,1,436,31/01/2022,5,156
1227,1,6953,31/01/2022,2,19.2
1228,1,637,31/01/2022,1,167.2
1229,1,759,31/01/2022,0,0
1230,1,2669,01/02/2022,2,38.4
1231,1,5299,01/02/2022,0,0
1232,1,5382,01/02/2022,12,320
1233,1,7112,01/02/2022,2,62.4
1234,1,2722,01/02/2022,1,63.2
1235,1,217,01/02/2022,5,106.4
1236,1,647,02/02/2022,1,39.2
1237,1,7295,02/02/2022,3,93.6
1238,1,1539,02/02/2022,5,128.8
1239,1,7357,02/02/2022,3,63.2
1240,1,3851,02/02/2022,1,71.2
1241,1,611,02/02/2022,7,903.2
1242,1,1655,02/02/2022,3,95.2
1243,1,1635,02/02/2022,4,91.2
1244,1,493,03/02/2022,11,167.2
1245,1,4795,03/02/2022,5,103.2
1246,1,7596,03/02/2022,26,1586.4
1247,1,7617,03/02/2022,3,128
1248,1,7659,03/02/2022,6,145.6
1249,1,1226,03/02/2022,1,36
1250,1,4741,04/02/2022,4,121.6
1251,1,7764,04/02/2022,4,190.4
1252,1,7773,04/02/2022,2,46.4
1253,1,7790,04/02/2022,6,112
1254,1,7806,04/02/2022,10,346.4
1255,1,7819,04/02/2022,3,110.4
1256,1,423,04/02/2022,1,167.2
1257,1,1929,04/02/2022,3,60
1258,1,4071,04/02/2022,2,24.8
1259,1,570,04/02/2022,1,47.2
1260,1,4813,25/01/2022,1,47.2
1261,1,2200,25/01/2022,0,0
1262,1,5592,25/01/2022,5,204
1263,1,2197,25/01/2022,2,16
1264,1,3958,25/01/2022,1,84
1265,1,3958,25/01/2022,1,159.2
1266,1,3656,26/01/2022,2,24
1267,1,1485,26/01/2022,2,24
1268,1,1890,26/01/2022,1,15.2
1269,1,5784,26/01/2022,6,202.4
1270,1,1051,26/01/2022,2,38.4
1271,1,5344,27/01/2022,3,101.6
1272,1,277,27/01/2022,2,67.2
1273,1,1646,27/01/2022,4,180.8
1274,1,5860,27/01/2022,2,86.4
1275,1,2578,27/01/2022,6,89.6
1276,1,3062,27/01/2022,5,56
1277,1,5928,27/01/2022,20,290.4
1278,1,4321,28/01/2022,1,151.2
1279,1,2877,28/01/2022,2,19.2
1280,1,5978,28/01/2022,9,346.4
1281,1,3042,28/01/2022,1,39.2
1282,1,6016,28/01/2022,3,85.6
1283,1,4426,28/01/2022,0,0
1284,1,3656,28/01/2022,7,144.8
1285,1,4426,28/01/2022,5,146.4
1286,1,6080,28/01/2022,7,191.2
1287,1,628,28/01/2022,4,76.8
1288,1,4292,28/01/2022,7,136.8
1289,1,3656,29/01/2022,0,0
1290,1,1614,29/01/2022,14,417.6
1291,1,2637,29/01/2022,1,55.2
1292,1,3958,29/01/2022,2,24.8
1293,1,3533,29/01/2022,4,129.6
1294,1,6299,29/01/2022,5,77.6
1295,1,4921,29/01/2022,1,7.2
1296,1,5289,29/01/2022,5,380
1297,1,6411,29/01/2022,4,60
1298,1,1289,30/01/2022,2,27.2
1299,1,6564,30/01/2022,8,181.6
1300,1,697,30/01/2022,8,176.8
1301,1,6701,30/01/2022,3,197.6
1302,1,5418,30/01/2022,9,180.8
1303,1,2631,30/01/2022,10,312
1304,1,3656,31/01/2022,1,28
1305,1,3958,31/01/2022,1,39.2
1306,1,6940,31/01/2022,4,148.8
1307,1,6946,31/01/2022,3,38.4
1308,1,5056,31/01/2022,3,50.4
1309,1,299,01/02/2022,1,31.2
1310,1,936,01/02/2022,3,21.6
1311,1,2468,01/02/2022,1,23.2
1312,1,550,01/02/2022,3,130.4
1313,1,1958,02/02/2022,1,111.2
1314,1,3998,02/02/2022,3,317.6
1315,1,7322,02/02/2022,1,43.2
1316,1,752,02/02/2022,10,394.4
1317,1,7335,02/02/2022,11,264
1318,1,2342,02/02/2022,4,161.6
1319,1,7474,02/02/2022,4,153.6
1320,1,7523,03/02/2022,4,72.8
1321,1,7533,03/02/2022,4,468.8
1322,1,28,03/02/2022,1,12
1323,1,746,03/02/2022,6,145.6
1324,1,3812,04/02/2022,5,86.4
1325,1,1702,04/02/2022,2,62.4
1326,1,3063,04/02/2022,1,28
1327,1,1480,04/02/2022,2,80.8
1328,1,2201,25/01/2022,3,53.6
1329,1,3311,25/01/2022,1,31.2
1330,1,3065,25/01/2022,11,404
1331,1,965,26/01/2022,3,41.6
1332,1,1013,26/01/2022,3,39.2
1333,1,2470,26/01/2022,3,42.4
1334,1,5771,26/01/2022,1,39.2
1335,1,5001,26/01/2022,1,23.2
1336,1,3600,27/01/2022,2,19.2
1337,1,3958,27/01/2022,1,12
1338,1,4085,27/01/2022,2,24
1339,1,5927,27/01/2022,2,30.4
1340,1,1037,27/01/2022,2,150.4
1341,1,6104,28/01/2022,2,59.2
1342,1,1128,28/01/2022,2,38.4
1343,1,4326,29/01/2022,3,66.4
1344,1,1652,29/01/2022,5,85.6
1345,1,1462,29/01/2022,6,112
1346,1,1018,29/01/2022,-2,-267.2
1347,1,6243,29/01/2022,1,119.2
1348,1,4889,29/01/2022,4,78.4
1349,1,2536,29/01/2022,10,186.4
1350,1,3958,29/01/2022,3,58.4
1351,1,6427,29/01/2022,6,120
1352,1,6477,30/01/2022,1,95.2
1353,1,764,30/01/2022,5,116
1354,1,4828,30/01/2022,4,217.6
1355,1,5297,30/01/2022,1,9.6
1356,1,1454,30/01/2022,8,93.6
1357,1,1805,30/01/2022,5,68
1358,1,3497,30/01/2022,4,49.6
1359,1,1644,31/01/2022,14,260
1360,1,1418,31/01/2022,2,40
1361,1,3559,31/01/2022,9,288.8
1362,1,6920,31/01/2022,1,12
1363,1,5098,31/01/2022,7,163.2
1364,1,5297,31/01/2022,1,8
1365,1,661,01/02/2022,14,353.6
1366,1,7123,01/02/2022,3,36
1367,1,4577,01/02/2022,6,101.6
1368,1,4579,01/02/2022,1,55.2
1369,1,1095,02/02/2022,1,47.2
1370,1,768,02/02/2022,2,62.4
1371,1,595,02/02/2022,1,15.2
1372,1,1092,02/02/2022,1,63.2
1373,1,5295,02/02/2022,1,95.2
1374,1,2493,02/02/2022,1,28
1375,1,7455,02/02/2022,5,104.8
1376,1,3656,02/02/2022,1,31.2
1377,1,4883,03/02/2022,12,269.6
1378,1,4150,03/02/2022,4,476.8
1379,1,840,03/02/2022,3,71.2
1380,1,4714,03/02/2022,1,71.2
1381,1,3656,03/02/2022,3,27.2
1382,1,7690,03/02/2022,5,112.8
1383,1,1746,03/02/2022,12,489.6
1384,1,278,04/02/2022,6,102.4
1385,1,1755,04/02/2022,2,62.4
1386,1,4023,04/02/2022,8,193.6
1387,1,566,25/01/2022,5,115.2
1388,1,5710,26/01/2022,14,386.4
1389,1,5826,27/01/2022,1,31.2
1390,1,2783,27/01/2022,3,68
1391,1,2593,27/01/2022,2,51.2
1392,1,5872,27/01/2022,6,96
1393,1,5007,27/01/2022,3,136
1394,1,3656,28/01/2022,1,20
1395,1,72,28/01/2022,4,56
1396,1,6002,28/01/2022,2,19.2
1397,1,192,28/01/2022,6,83.2
1398,1,3656,29/01/2022,2,14.4
1399,1,1450,29/01/2022,2,19.2
1400,1,4215,29/01/2022,1,223.2
1401,1,3279,29/01/2022,4,99.2
1402,1,3958,29/01/2022,5,112.8
1403,1,6239,29/01/2022,7,72.8
1404,1,3958,29/01/2022,4,58.4
1405,1,1784,29/01/2022,8,268.8
1406,1,6395,29/01/2022,8,254.4
1407,1,4735,29/01/2022,2,32.8
1408,1,931,30/01/2022,7,231.2
1409,1,2648,30/01/2022,9,256
1410,1,4828,30/01/2022,2,24
1411,1,6642,30/01/2022,9,153.6
1412,1,220,30/01/2022,2,86.4
